priorite;score;nom_entreprise;adresse;telephone;telephone_intl;site_web;statut_web;note_google;nombre_avis;nb_photos_api;niche;ville;raisons;horaires_apercu;lien_google_maps;place_id;statut_appel;date_appel;notes;date_extraction
TIÈDE;49;Paysagiste-yd;8 Rue de la Boulaye, 41200 Millançay, France;06 24 32 13 08;+33 6 24 32 13 08;https://www.paysagiste-yd.com/;Oui;5;26;10;paysagiste;Romorantin;10+ photos API (excellent matériel visuel pour Claude) / 26 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 20:00 | mardi: 08:00 – 20:00 | mercredi: 08:00 – 20:00;https://maps.google.com/?cid=4641962544616669463;ChIJya2r7l7N5EcRF4GLFFeQa0A;;;;2026-05-08
TIÈDE;49;SAS MLP Paysage;39 Rue des Murs, 45300 Escrennes, France;09 73 76 55 47;+33 9 73 76 55 47;https://mlp-paysage.fr/;Oui;5;28;10;paysagiste;Pithiviers;10+ photos API (excellent matériel visuel pour Claude) / 28 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:30 | mardi: 08:00 – 17:30 | mercredi: 08:00 – 17:30;https://maps.google.com/?cid=5837059472636871527;ChIJFaYBZ66v5UcRZ4NZD6pmAVE;;;;2026-05-08
TIÈDE;49;SARL ROBIN MICHEL;9 Av. de l'Europe, 28400 Nogent-le-Rotrou, France;06 14 58 97 08;+33 6 14 58 97 08;https://www.sarl-robin-michel.fr/;Oui;4.7;24;10;plombier;Nogent-le-Rotrou;10+ photos API (excellent matériel visuel pour Claude) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=16392729083615342458;ChIJEwsk6gO340cRem8byD-sfuM;;;;2026-05-08
TIÈDE;49;Romain Lenfant;Les Rieux Côtes, 61260 Val-au-Perche, France;02 37 52 99 18;+33 2 37 52 99 18;http://www.romainlenfant.fr/;Oui;4.7;20;10;plombier;Nogent-le-Rotrou;10+ photos API (excellent matériel visuel pour Claude) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 19:30 | mardi: 07:30 – 19:30 | mercredi: 07:30 – 19:30;https://maps.google.com/?cid=8920412422254173365;ChIJ7TXZzK6740cRtRxx7tWry3s;;;;2026-05-08
FROID;47;MUNCH-POLGE;131 Av. de la Tranchée, 37100 Tours, France;02 47 54 26 32;+33 2 47 54 26 32;http://www.munch-polge.fr/?utm_source=gmb;Oui;3.8;28;10;électricien;Tours;10+ photos API (excellent matériel visuel pour Claude) / 28 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 3.8/5 (acceptable) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 13:00 – 17:00 | mardi: 09:00 – 12:00, 13:00 – 17:00 | mercredi: Fermé;https://maps.google.com/?cid=710436143791146146;ChIJZc5G2QnV_EcRogRFouj52wk;;;;2026-05-08
FROID;47;Ma Borne LR – Installation Borne de recharge IRVE à Montargis;68 Pl. de la République, 45200 Montargis, France;02 42 01 03 45;+33 2 42 01 03 45;https://mabornelr.fr/installation-borne-de-recharge-montargis/;Oui;5;27;10;électricien;Montargis;10+ photos API (excellent matériel visuel pour Claude) / 27 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux);lundi: 09:00 – 12:30, 13:30 – 17:00 | mardi: 09:00 – 12:30, 13:30 – 17:00 | mercredi: 09:00 – 12:30, 13:30 – 17:00;https://maps.google.com/?cid=8272081960243872938;ChIJLda1Gwl_5UcRqsRAKbdWzHI;;;;2026-05-08
FROID;47;Téréva Saint-Amand-Montrond;42 Rue de Juranville, 18200 Saint-Amand-Montrond, France;02 48 60 88 81;+33 2 48 60 88 81;https://www.tereva.fr/document/A-394555--agence-tereva-saint-amand-montrond;Oui;4.4;29;8;plombier;Saint-Amand-Montrond;8 photos API (bon matériel visuel) / 29 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 12:00, 13:30 – 17:30 | mardi: 07:30 – 12:00, 13:30 – 17:30 | mercredi: 07:30 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=16795534873424728819;ChIJZf5oGHF8-kcR85IqF_u5Fek;;;;2026-05-08
FROID;46;STB 18;Village d entreprises - ZAC des, All. des Grandes Bruyères, 41200 Romorantin-Lanthenay, France;02 34 33 13 33;+33 2 34 33 13 33;http://www.stb18.fr/?utm_source=gmb;Oui;4.6;32;7;plombier;Romorantin;7 photos API (matériel suffisant) / 32 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 18:00 | mardi: 09:00 – 18:00 | mercredi: 09:00 – 18:00;https://maps.google.com/?cid=17863073146818521453;ChIJcdfHMy3b-kcRbenvaGJi5vc;;;;2026-05-08
FROID;46;Sarl IODE;Zone d'Activité Pâtureau 2000, Rue Aristide Boucicaut, 41200 Pruniers-en-Sologne, France;02 54 76 25 07;+33 2 54 76 25 07;http://www.sarl-iode.fr/;Oui;4.6;46;6;plombier;Romorantin;6 photos API (matériel suffisant) / 46 avis Google (bon) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 12:00, 13:30 – 17:30 | mardi: 07:30 – 12:00, 13:30 – 17:30 | mercredi: 07:30 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=5082971543420980707;ChIJWQME_VAx-0cR480GIbBXikY;;;;2026-05-08
FROID;46;ENGIE Home Services;Rue de Plaisance, 41200 Romorantin-Lanthenay, France;02 54 76 20 38;+33 2 54 76 20 38;https://agence.engie-homeservices.fr/57-engie-home-services-romorantin?utm_source=gmb;Oui;4.7;412;4;plombier;Romorantin;4 photos API (peu — à compléter manuellement) / 412 avis Google (excellent — scraping donnera 40+ avis riches) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 14:00 – 17:30 | mardi: 08:00 – 12:00, 14:00 – 17:30 | mercredi: 08:00 – 12:00, 14:00 – 17:30;https://maps.google.com/?cid=352502016750555163;ChIJs1yT9KAx-0cRG5AGc7dW5AQ;;;;2026-05-08
FROID;45;SOA - Agence de CHATEAUROUX;109 Rue Ampère, 36000 Châteauroux, France;02 54 22 80 80;+33 2 54 22 80 80;https://agence.sarp-assainissement.fr/centre-val-de-loire/indre/chateauroux/soa-chateauroux-221?q=Ch%C3%A2teauroux&p=46.811434%2C1.686779&s=autocomplete&b=46.77483574098288%2C1.638186331235359%2C46.82972805009868%2C1.74242313457624&__xhr=1;Oui;4.4;56;4;plombier;Châteauroux;4 photos API (peu — à compléter manuellement) / 56 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24;https://maps.google.com/?cid=7651672234887453377;ChIJ829DfeIJ-0cRwZovelszMGo;;;;2026-05-08
FROID;44;A BAPTISTE;15 Rue Étienne Baudet, 41000 Blois, France;02 54 78 50 08;+33 2 54 78 50 08;http://www.abaptiste.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb;Oui;4.3;22;8;plombier;Blois;8 photos API (bon matériel visuel) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.3/5 (idéale : crédible + marge d'amélioration) / Catégorie artisan confirmée par Google;;https://maps.google.com/?cid=8463795298136048223;ChIJwxfXlQ5Y40cRX0IFBftwdXU;;;;2026-05-08
FROID;43;Coudray Energies;5 Rue René Cassin, 28000 Chartres, France;02 37 26 63 19;+33 2 37 26 63 19;https://www.coudray-energies.com/;Oui;5;24;9;électricien;Chartres;9 photos API (bon matériel visuel) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=10118255276153141289;ChIJ0aW6_xkN5EcRKXjUmZBDa4w;;;;2026-05-08
FROID;42;Un Coin de Paysage;70 All. de Rutebeuf, 45160 Olivet, France;06 16 21 06 35;+33 6 16 21 06 35;https://www.uncoindepaysage.fr/;Oui;5;31;6;paysagiste;Orléans;6 photos API (matériel suffisant) / 31 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 19:00 | mardi: 08:00 – 19:00 | mercredi: 08:00 – 19:00;https://maps.google.com/?cid=8299351289774762057;ChIJM4vJaQDl5EcRSWg0tQY4LXM;;;;2026-05-08
FROID;42;D2C Plomberie;95 Rue Origet, 37000 Tours, France;06 45 88 85 27;+33 6 45 88 85 27;https://www.d2cplomberie.com/;Oui;5;39;5;plombier;Tours;5 photos API (matériel suffisant) / 39 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 17:00 | mardi: 07:00 – 17:00 | mercredi: 07:00 – 17:00;https://maps.google.com/?cid=17669242370926879915;ChIJqytCkXjT1kURq6RgGVLCNfU;;;;2026-05-08
FROID;42;StanElec;11 Rue des Coudreaux, 37420 Beaumont-en-Véron, France;07 83 60 14 10;+33 7 83 60 14 10;https://stanelec-86.webselfsite.net/;Oui;5;48;5;électricien;Chinon;5 photos API (matériel suffisant) / 48 avis Google (bon) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 18:00 | mardi: 08:30 – 18:00 | mercredi: 08:30 – 18:00;https://maps.google.com/?cid=2066033943471750845;ChIJFQROX1hD_UcRvX6I3uwGrBw;;;;2026-05-08
FROID;41;ADRÉ Eau - Recherche de fuite d'eau;8 Rue de Balzac, 37000 Tours, France;09 74 16 01 60;+33 9 74 16 01 60;https://www.adre-eau.fr/;Oui;4.9;122;4;plombier;Tours;4 photos API (peu — à compléter manuellement) / 122 avis Google (très bon pour le scraping Maps) / Site existant (à vérifier manuellement) / Note 4.9/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 17:00 | mardi: 08:30 – 17:00 | mercredi: 08:30 – 17:00;https://maps.google.com/?cid=6262258895571512216;ChIJzVwQw8HV_EcRmOsRYkkD6FY;;;;2026-05-08
FROID;41;Fabrice Plomberie;4 Rue du Séchard, 41290 Oucques La Nouvelle, France;06 33 46 73 34;+33 6 33 46 73 34;https://fabriceplomberie.fr/?utm_source=gmb;Oui;3.8;25;9;plombier;Vendôme;9 photos API (bon matériel visuel) / 25 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 3.8/5 (acceptable) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:00 – 19:00 | mardi: 07:00 – 19:00 | mercredi: 07:00 – 19:00;https://maps.google.com/?cid=11794442047535491720;ChIJ7Z1PUTlh40cRiKpId41GrqM;;;;2026-05-08
FROID;40;Tle Guillot;ZI EST LA Boitardiere, Rue André Huard, 37400 Amboise, France;02 47 57 01 74;+33 2 47 57 01 74;http://www.tle37.fr/;Oui;3.8;43;5;plombier;Amboise;5 photos API (matériel suffisant) / 43 avis Google (bon) / Site existant (à vérifier manuellement) / Note 3.8/5 (acceptable) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:30 – 17:00 | mardi: 08:00 – 12:00, 13:30 – 17:00 | mercredi: 08:00 – 12:00, 13:30 – 17:00;https://maps.google.com/?cid=2020573397271648159;ChIJOf_wWgO1_EcRnxf7osyEChw;;;;2026-05-08
FROID;39;CLIMATEC SERVICES;33 Rue Louis Armand, 18000 Bourges, France;02 48 50 35 17;+33 2 48 50 35 17;http://climatec-renelefebvre.com/;Oui;4;22;5;plombier;Bourges;5 photos API (matériel suffisant) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.0/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=14287514971448301745;ChIJcXXhCrKV-kcRsVhABCtzR8Y;;;;2026-05-08
FROID;39;DIRECT IPC;63 Rue de Paris, 45500 Gien, France;02 38 05 72 99;+33 2 38 05 72 99;https://www.directipc.fr/;Oui;4.5;25;7;plombier;Gien;7 photos API (matériel suffisant) / 25 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 17:00 | mardi: 09:00 – 17:00 | mercredi: 09:00 – 17:00;https://maps.google.com/?cid=12522912885758444919;ChIJS9J_I79f5UcRd0XLnOtSyq0;;;;2026-05-08
FROID;39;Cordat Et Brault ETS;24 Rue Saint-Exupéry, 18100 Vierzon, France;02 48 75 16 00;+33 2 48 75 16 00;https://www.cordat-brault.fr/;Oui;4.6;20;6;plombier;Vierzon;6 photos API (matériel suffisant) / 20 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:30 | mardi: 08:00 – 17:30 | mercredi: 08:00 – 17:30;https://maps.google.com/?cid=14952308165931468526;ChIJnTXWufzb-kcR7oaEYg5Fgc8;;;;2026-05-08
FROID;35;Home's connect;11 bis Rue des Loges, 49390 La Breille-les-Pins, France;07 82 54 31 71;+33 7 82 54 31 71;https://homesconnect49.fr/;Oui;5;24;5;électricien;Saumur;5 photos API (matériel suffisant) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=17912884057173852507;ChIJ-Q7BBzxX_UcRWwGbuiRZl_g;;;;2026-05-08
FROID;35;Plomberie Lacouture;11 Rue des Géraniums, 45300 Césarville-Dossainville, France;06 77 59 12 37;+33 6 77 59 12 37;https://www.r.plomberie-lacouture.fr/;Oui;5;22;7;plombier;Pithiviers;7 photos API (matériel suffisant) / 22 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 5.0/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 18:00 | mardi: 08:00 – 18:00 | mercredi: 08:00 – 18:00;https://maps.google.com/?cid=1475900069692152903;ChIJ0z1ShNS75UcRR5z5MUtzexQ;;;;2026-05-08
FROID;35;Poselec28;13 Rle de Soissons, 28200 Châteaudun, France;07 57 84 16 02;+33 7 57 84 16 02;http://www.poselec28.fr/;Oui;4.7;24;6;électricien;Châteaudun;6 photos API (matériel suffisant) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.7/5 (excellente réputation) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 21:00 | mardi: 09:00 – 21:00 | mercredi: 09:00 – 21:00;https://maps.google.com/?cid=10845153102536942576;ChIJtYmZEQaB40cR8KNwY0m5gZY;;;;2026-05-08
FROID;31;Joffrey Courtot - Paysagiste;22 Chem. des Rogerets, 18230 Saint-Doulchard, France;02 36 24 66 55;+33 2 36 24 66 55;https://www.joffreycourtot.com/;Oui;4.5;24;4;paysagiste;Bourges;4 photos API (peu — à compléter manuellement) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.5/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 09:00 – 12:00, 13:00 – 17:00 | mardi: 09:00 – 12:00, 13:00 – 17:00 | mercredi: 09:00 – 12:00, 13:00 – 17:00;https://maps.google.com/?cid=424688974826463112;ChIJ8xWjLLa_-kcRiF-OXF_M5AU;;;;2026-05-08
FROID;31;SAV-GCL;12 Rue Chevrier, 41100 Vendôme, France;02 54 80 17 71;+33 2 54 80 17 71;http://www.savgcl.fr/;Oui;4.6;21;4;plombier;Vendôme;4 photos API (peu — à compléter manuellement) / 21 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.6/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 12:00, 13:00 – 17:00 | mardi: 08:00 – 12:00, 13:00 – 17:00 | mercredi: 08:00 – 12:00, 13:00 – 17:00;https://maps.google.com/?cid=12068192223511391235;ChIJg8O8WrRr40cRAyyHI-PUeqc;;;;2026-05-08
FROID;31;S3C;zi, 45250 Briare, France;02 38 37 11 46;+33 2 38 37 11 46;http://s3c.chauffagiste-viessmann.fr/;Oui;4.3;23;3;plombier;Gien;3 photos API (peu — à compléter manuellement) / 23 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.3/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:00 – 17:00 | mardi: 08:00 – 17:00 | mercredi: 08:00 – 17:00;https://maps.google.com/?cid=7996495284433911681;ChIJoT_gtqv170cRgf_EDBhC-W4;;;;2026-05-08
FROID;31;Téréva Vierzon;27 Rue du Bas de Grange, 18100 Vierzon, France;02 45 45 01 60;+33 2 45 45 01 60;https://www.tereva.fr/document/A-394551--agence-tereva-vierzon;Oui;4.4;23;4;plombier;Vierzon;4 photos API (peu — à compléter manuellement) / 23 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.4/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 07:30 – 12:00, 13:30 – 17:30 | mardi: 07:30 – 12:00, 13:30 – 17:30 | mercredi: 07:30 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=1823183097533926474;ChIJN2ENFmXZ-kcRSowBGV4_TRk;;;;2026-05-08
FROID;31;MS Manuel Sequeira;7 Rue de Chartres, 28800 Bonneval, France;02 37 96 62 06;+33 2 37 96 62 06;https://www.sequeira-chauffage-plombier.fr/?utm_source=gmb;Oui;4.1;28;3;plombier;Châteaudun;3 photos API (peu — à compléter manuellement) / 28 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.1/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux) / Catégorie artisan confirmée par Google;lundi: 08:30 – 12:00, 13:30 – 17:30 | mardi: 08:30 – 12:00, 13:30 – 17:30 | mercredi: 08:30 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=16219742650851191058;ChIJRcNLBfB45EcREuk8TAEaGOE;;;;2026-05-08
FROID;29;Rexel Blois;116 Av. de Châteaudun, 41000 Blois, France;02 54 52 49 00;+33 2 54 52 49 00;http://www.rexel.fr/frx;Oui;4.3;24;3;électricien;Blois;3 photos API (peu — à compléter manuellement) / 24 avis Google (correct, au seuil minimum) / Site existant (à vérifier manuellement) / Note 4.3/5 (idéale : crédible + marge d'amélioration) / Horaires renseignés (business sérieux);lundi: 07:30 – 12:00, 13:30 – 17:30 | mardi: 07:30 – 12:00, 13:30 – 17:30 | mercredi: 07:30 – 12:00, 13:30 – 17:30;https://maps.google.com/?cid=4785615957896890126;ChIJN5KU7QdY40cRDofiwVvsaUI;;;;2026-05-08
